Year,Country,Industry,Sales,Assets,Profits,Market Value,Sales Growth,Assets Growth,Profits Growth,Market Value Growth
2009,Canada,Aerospace & Defense,19560,21250,940,4090,37.35955056179776,19.650900900900893,261.53846153846155,-59.384309831181724
2009,Canada,Banking,103580,2211840,10620,111530,-32.158763426774954,-7.3439038183608085,-48.446601941747566,-49.522516406426796
2009,Canada,Chemicals,19480,20070,4820,30310,5.582655826558258,-1.6176470588235348,138.6138613861386,-53.25416409623689
2009,Canada,Construction,5760,5490,250,3450,30.316742081447966,3.0018761726078758,78.57142857142858,-48.04216867469879
2009,Canada,Consumer Durables,23700,13010,70,2900,-9.090909090909093,-13.612217795484726,-89.39393939393939,-66.08187134502924
2009,Canada,Diversified Financials,64690,196430,1120,15820,8.159170707239593,0.015274949083510236,-63.1578947368421,-58.79135191456108
2009,Canada,Food Markets,63900,27690,1340,14090,-6.33245382585752,-1.0010725777618856,8.064516129032251,-2.89455547898001
2009,Canada,Insurance,56230,506590,2620,29290,-18.163295008004653,20.524838218500197,-66.14987080103359,-69.0478706541266
2009,Canada,Materials,27890,104440,1830,79060,-9.153094462540711,15.928515928515917,-46.80232558139535,-44.63973111126672
2009,Canada,Media,14270,42790,1960,26140,-24.417372881355938,1.398104265402833,-57.48373101952278,-17.695214105793454
2009,Canada,Oil & Gas Operations,139860,217180,23390,126440,18.888133287997277,1.8620139768303456,19.154355578196647,-50.3650781188663
2009,Canada,Retailing,15020,11510,760,9920,-49.153689911983754,-21.70068027210884,-28.971962616822434,-47.4854420328216
2009,Canada,Technology Hardware & Equipment,19900,16510,-4010,22720,43.16546762589928,-18.06451612903226,1045.7142857142858,-63.659628918746
2009,Canada,Telecommunications Services,31340,61500,2480,39200,-16.113490364025694,-12.97580302815905,-58.666666666666664,-43.66197183098591
2009,Canada,Transportation,19840,43790,1940,19620,-15.932203389830512,-14.439234075810859,-59.2436974789916,-48.826291079812215
2009,Canada,Utilities,10140,40980,1430,17990,-13.33333333333333,9.28,-7.14285714285714,-38.0722891566265
2009,Cayman Islands,Oil & Gas Operations,3450,7100,1560,6430,-63.21961620469083,-82.34709099950274,-64.0552995391705,-88.86580086580086
2009,Cayman Islands,Technology Hardware & Equipment,14800,9980,-1500,5540,-4.269081500646832,-28.25305535585909,-163.29113924050634,-77.02198257984239
2009,Chile,Banking,4780,50810,350,2990,-0.20876826722338038,12.13860075038622,6.060606060606055,-38.47736625514403
2009,Chile,Diversified Financials,10380,12210,290,4860,26.123936816524918,14.540337711069418,-42.00000000000001,-55.5352241537054
2009,Chile,Materials,2960,7600,200,3700,-8.074534161490687,-4.522613065326631,-60.0,-51.44356955380578
2009,Chile,Retailing,15580,15670,570,11060,30.267558528428083,22.51759186864739,-27.848101265822788,-46.284604176784846
2009,Chile,Transportation,3710,4880,270,2840,0.5420054200542035,25.128205128205128,-15.625,-38.9247311827957
2009,China,Banking,190570,4080650,38480,551180,44.93117347326794,29.436375343760602,69.44077498899163,-37.55537176974407
2009,China,Capital Goods,40390,48660,2810,44470,287.61996161228404,295.609756097561,279.72972972972974,1.2522768670309548
2009,China,Construction,70530,77060,1820,54780,96.35300668151447,109.40217391304347,111.62790697674421,-32.95802227389548
2009,China,Consumer Durables,28540,29290,1660,17060,85.68640208197789,48.83130081300813,124.32432432432434,-58.14524043179588
2009,China,Diversified Financials,19440,86560,6360,69160,176.9230769230769,206.2986553432413,297.5,-39.492563429571305
2009,China,"Food, Drink & Tobacco",5310,5790,850,30860,175.12953367875647,91.08910891089108,39.34426229508197,-31.725663716814157
2009,China,IT Software & Services,1070,1600,340,25570,197.22222222222223,175.86206896551727,142.85714285714283,124.8900615655233
2009,China,Insurance,67260,283150,9230,138940,79.98394434037999,62.040746251573765,140.99216710182768,-38.108601719452984
2009,China,Materials,112620,148410,12840,154030,54.86798679867986,64.27938897498339,37.916219119226646,-60.6735261827559
2009,China,Oil & Gas Operations,270500,252160,28000,373650,21.382095579986537,32.14547741326905,10.8910891089109,-50.12214168435385
2009,China,Retailing,7310,3150,320,7040,129.15360501567397,169.23076923076925,255.55555555555554,-47.423450336071696
2009,China,Technology Hardware & Equipment,21140,12610,670,7210,45.49208534067446,135.70093457943923,318.75,11.43740340030912
2009,China,Telecommunications Services,24460,54590,3250,27660,9.099018733273855,5.733100910323463,-6.609195402298851,-55.30780416868638
2009,China,Trading Companies,11640,4550,150,2600,18.896833503575074,63.66906474820144,114.28571428571428,-44.206008583690995
2009,China,Transportation,47510,76950,6280,62490,50.15802781289507,40.59930568244108,245.05494505494508,-66.01218318285652
2009,China,Utilities,16420,50810,1700,30440,36.039768019884,28.60035434067325,-7.103825136612018,-56.1256846353416
2009,Colombia,Banking,3350,17520,530,3580,94.76744186046511,13.76623376623376,65.625,-42.72
2009,Colombia,Diversified Financials,4230,27730,320,2490,37.78501628664495,26.505474452554733,18.518518518518512,-44.044943820224724
2009,Czech Republic,Utilities,9410,24460,2410,16160,23.006535947712425,38.66213151927438,81.203007518797,-63.15549475604195
2009,Denmark,Banking,36290,734970,480,6060,-3.1750266808964756,1.5923698942566844,-86.5546218487395,-81.25579956696566
2009,Denmark,Capital Goods,8410,7300,710,8140,18.617771509167834,20.661157024793386,69.04761904761905,-57.29275970619098
2009,Denmark,Drugs & Biotechnology,12140,13300,2280,38540,48.229548229548236,50.28248587570621,36.52694610778444,-9.636576787807737
2009,Denmark,"Food, Drink & Tobacco",11200,26530,490,5200,27.853881278538807,121.26772310258546,8.888888888888879,-45.49266247379455
2009,Denmark,Telecommunications Services,7250,13960,540,5620,-5.844155844155841,-10.051546391752575,-67.27272727272727,-50.26548672566371
2009,Denmark,Transportation,65180,69510,4910,21520,39.18428357890242,26.912543363155006,78.54545454545455,-52.86903197547087
2009,Egypt,Construction,2420,17210,11830,4160,-16.262975778546718,244.20000000000002,2588.6363636363635,-82.94382943829439
2009,Egypt,Telecommunications Services,6630,17610,2510,7660,8.51063829787233,18.506056527590854,116.37931034482759,-67.86912751677852
2009,Finland,Banking,5920,44970,120,1450,50.63613231552162,18.905341089370697,-61.29032258064516,-59.38375350140056
2009,Finland,Business Services & Supplies,6410,3520,580,5260,7.731092436974785,7.645259938837912,123.07692307692308,-40.76576576576577
2009,Finland,Capital Goods,15330,13890,1070,3670,4.928131416837789,8.26188620420889,13.829787234042556,-73.89758179231863
2009,Finland,Food Markets,13370,5410,310,2100,-3.951149425287359,-9.53177257525084,-26.190476190476186,-53.229398663697104
2009,Finland,Insurance,6470,28580,940,7440,-13.386880856760374,-21.202095395643784,-80.77709611451944,-52.641629535327816
2009,Finland,Materials,41510,47360,-880,11190,-26.400709219858154,-24.34504792332268,-177.87610619469027,-66.29518072289157
2009,Finland,Oil & Gas Operations,20950,6540,140,3210,18.562535370684774,-7.887323943661972,-83.33333333333334,-64.49115044247787
2009,Finland,Technology Hardware & Equipment,70630,52290,5550,35320,-5.245505768714787,-0.6271379703534752,-47.24334600760456,-75.75175065220377
2009,Finland,Utilities,7850,28180,2150,15380,20.030581039755347,9.224806201550395,-5.286343612334798,-58.755698578707424
2009,France,Aerospace & Defense,41610,65560,2150,18270,12.398703403565637,21.272660007399182,29.518072289156617,-37.36715803908125
2009,France,Banking,380950,7651030,16170,76930,5.66388372673563,15.62704492526057,-24.50980392156863,-65.02227880331
2009,France,Business Services & Supplies,23270,24450,1020,11930,10.86231538828013,20.38404726735599,52.23880597014925,-43.000477783086474
2009,France,Capital Goods,40320,49920,4180,23200,11.350455675227833,14.705882352941169,16.434540389972142,-54.27670476941269
2009,France,Chemicals,26530,35100,1880,20090,-6.12172682236376,4.8387096774193505,28.767123287671236,-49.862740204641874
2009,France,Conglomerates,26710,32130,1350,13770,40.652975250131654,30.186385737439213,125.0,-54.23728813559322
2009,France,Construction,198580,251180,8870,46930,20.39529525888202,7.807202025838023,8.170731707317081,-64.22745636100314
2009,France,Consumer Durables,214980,307030,4760,70820,3.2713647499639675,6.301284492608117,-47.63476347634763,-58.6307611425901
2009,France,Diversified Financials,24880,150090,3020,23430,118.43722563652328,53.07496175420703,-40.6679764243615,-49.93589743589744
2009,France,Drugs & Biotechnology,38400,96010,5360,67840,-6.227106227106227,-8.544484663745477,-30.208333333333336,-32.9445487792824
2009,France,Food Markets,121040,71550,1770,23290,7.686832740213534,-5.519609137726134,-43.80952380952381,-53.373373373373376
2009,France,"Food, Drink & Tobacco",31560,71640,3150,36770,15.64675705386589,52.45796978080443,8.62068965517242,-39.602496714848876
2009,France,Health Care Equipment & Services,4250,5080,540,7340,19.718309859154925,24.50980392156863,25.581395348837212,-41.79222839016653
2009,France,"Hotels, Restaurants & Leisure",11140,15920,840,7940,12.072434607645866,11.328671328671325,27.27272727272727,-51.6737674984784
2009,France,IT Software & Services,24870,23560,1190,14440,25.4160363086233,40.15466983938132,310.3448275862069,22.372881355932208
2009,France,Insurance,220140,1346860,2890,32710,4.823579829531921,-5.612008914179989,-70.08281573498965,-63.97577092511013
2009,France,Materials,23870,37720,1670,19130,30.010893246187354,-1.2565445026177957,30.46875,-66.76511466296039
2009,France,Media,58880,123500,5610,44520,24.403126980773294,29.130071099958176,17.364016736401666,-30.718954248366014
2009,France,Oil & Gas Operations,235110,182360,17050,119320,12.557449253159714,3.472537448933277,-12.564102564102564,-37.40097581449032
2009,France,Retailing,28120,37620,1290,7630,-2.5303292894280793,-6.324701195219129,-4.444444444444439,-56.770538243626056
2009,France,Technology Hardware & Equipment,31870,45940,-7320,3380,-0.6236357966947326,-21.03815744242008,53.781512605042025,-78.66161616161617
2009,France,Telecommunications Services,74500,125320,5670,58920,-8.172069518057434,-12.142456533931579,-40.25289778714436,-40.51489146895507
2009,France,Trading Companies,55520,50950,680,1930,19.75841242450389,26.082652808710716,126.66666666666666,-61.24497991967872
2009,France,Transportation,47430,59550,1460,3890,22.431595250387204,29.287885366912715,-10.429447852760731,-63.12796208530806
2009,France,Utilities,255440,577640,14340,152290,15.693645545541003,16.876757784837014,-16.091281451141015,-56.96563806940206
2009,Germany,Banking,57220,1232920,820,8320,4.2828503736103585,2.2822110319310474,-79.75308641975309,-73.45245692405871
2009,Germany,Capital Goods,20810,22320,1720,5990,-24.900757849151933,-5.58375634517766,-19.626168224299068,-71.97005147402902
2009,Germany,Chemicals,154810,157140,8660,74430,10.37359190075573,2.786499215070637,-6.681034482758619,-48.99609401767972
2009,Germany,Conglomerates,209110,227670,12550,65450,8.465169355257007,2.12164707993181,24.503968253968257,-62.54435160810347
2009,Germany,Construction,55600,66820,3450,6520,35.41159279103751,98.69164436515017,133.10810810810813,-78.17207900903918
2009,Germany,Consumer Durables,454300,709190,20460,147970,4.5064525775804665,19.00558790461968,-18.970297029702966,-53.113216515098706
2009,Germany,Diversified Financials,153500,3756160,13090,26050,30.42739400118957,95.67307942759207,37.211740041928735,-72.72536907130143
2009,Germany,Drugs & Biotechnology,10530,21080,510,16420,-7.387862796833778,-28.85588930138373,-94.84848484848484,-45.77278731836195
2009,Germany,Food Markets,93920,48140,1200,9550,18.886075949367086,17.990196078431374,-13.669064748201443,-65.29796511627907
2009,Germany,"Food, Drink & Tobacco",19320,16360,100,3930,11.935110081112388,16.69044222539229,-126.3157894736842,-32.24137931034483
2009,Germany,Health Care Equipment & Services,50680,40790,1030,11320,12.522202486678502,24.473603906011586,-11.206896551724132,-50.546089995631284
2009,Germany,"Hotels, Restaurants & Leisure",31920,23560,220,1420,17.960088691796017,40.15466983938132,-118.64406779661016,-76.56765676567656
2009,Germany,IT Software & Services,16110,19310,2630,38470,7.6871657754010725,29.336905559276616,-6.4056939501779375,-33.408343430846465
2009,Germany,Insurance,207400,1704150,-1390,60150,-7.041369727936897,-11.619645265014,-108.05330243337197,-51.7216470021671
2009,Germany,Materials,26670,16830,1560,4430,30.992141453831046,35.28938906752413,-32.467532467532465,-62.36193712829227
2009,Germany,Media,3800,5580,800,2010,2.7027027027026973,-36.3013698630137,566.6666666666667,-57.59493670886076
2009,Germany,Retailing,27230,18820,-1050,430,7.246947617172106,-6.600496277915635,2000.0,-89.19597989949749
2009,Germany,Semiconductors,6080,9380,-4390,450,-62.16552582451773,-57.402361489554956,404.59770114942535,-95.9349593495935
2009,Germany,Telecommunications Services,85890,162510,2070,52960,-5.884286653517423,-2.396396396396394,149.39759036144576,-36.338502223824975
2009,Germany,Trading Companies,9160,4290,190,540,25.479452054794514,28.828828828828822,-29.629629629629626,-75.67567567567568
2009,Germany,Transportation,113360,392220,-1270,19660,-7.408314955484762,4.734438836818078,-127.4891774891775,-65.99792459356624
2009,Germany,Utilities,209610,388520,6530,91920,12.469818103772056,0.5850981204370109,-60.59143029571514,-60.610215975317104
2009,Greece,Banking,38660,506100,5900,15280,24.428709365947853,15.258483261216128,13.899613899613893,-78.90085611709472
2009,Greece,"Food, Drink & Tobacco",9430,9660,690,4460,0.0,-0.3095975232198178,0.0,-72.2291407222914
2009,Greece,"Hotels, Restaurants & Leisure",7400,1690,830,8250,21.112929623567922,34.12698412698412,23.880597014925375,-21.42857142857143
2009,Greece,Oil & Gas Operations,14110,7150,30,2250,13.24237560192616,-2.588555858310626,-94.11764705882352,-47.795823665893266
2009,Greece,Telecommunications Services,9230,16720,970,6410,18.79021879021878,2.0134228187919545,27.63157894736843,-53.34788937409025
2009,Greece,Utilities,7520,19650,320,3530,18.98734177215189,15.114235500878737,966.6666666666666,-64.45115810674723
2009,Hong Kong,Banking,11700,208390,2250,15830,9.962406015037594,12.279094827586201,-11.41732283464567,-60.37546933667084
2009,Hong Kong,Conglomerates,49030,186310,12250,48440,8.353591160220986,21.00409170617652,38.888888888888886,-53.26579835986494
2009,Hong Kong,Diversified Financials,20680,206070,16110,97190,58.103975535168196,36.04674192909487,29.190056134723342,-45.32515751575158
2009,Hong Kong,Food Markets,22450,22000,670,10810,38.06888068880689,8.588351431391917,-50.370370370370374,-37.47831116252169
2009,Hong Kong,Oil & Gas Operations,20670,25450,4170,39460,85.21505376344085,27.953745600804414,7.474226804123707,-48.11990533789113
2009,Hong Kong,Retailing,4770,2740,830,6780,25.857519788918214,28.638497652582153,25.757575757575758,-57.62499999999999
2009,Hong Kong,Telecommunications Services,60220,96820,12720,197400,0.702341137123752,-9.353056829884842,22.425409047160727,-45.11940837943785
2009,Hong Kong,Trading Companies,11860,4060,390,8070,35.69794050343249,43.97163120567376,39.28571428571428,-36.80501174628035
2009,Hong Kong,Transportation,54470,56830,5550,24540,40.567741935483866,20.55579126007636,18.843683083511785,-51.357779980178385
2009,Hong Kong,Utilities,12600,39530,3890,49140,13.924050632911399,12.23736513344691,18.23708206686929,-17.647058823529417
2009,Hungary,Banking,6790,49370,1590,1770,66.01466992665037,32.50134192163176,62.24489795918367,-84.39153439153439
2009,Hungary,Oil & Gas Operations,18590,14950,740,3610,22.463768115942038,32.77087033747779,-57.22543352601156,-73.82160986221899
2009,India,Banking,79590,877380,8170,49170,48.82198952879582,37.567813352566716,50.73800738007379,-62.949287921030816
2009,India,Business Services & Supplies,1260,13640,300,3240,0.0,8.94568690095847,-23.076923076923073,-80.38740920096852
2009,India,Capital Goods,20650,27210,1830,21490,29.548306148055214,63.32533013205281,15.822784810126578,-63.94900184532797
2009,India,Construction,4230,5190,720,2460,5.750000000000011,-22.882615156017827,-5.263157894736848,-88.39075035394053
2009,India,Consumer Durables,8490,7720,630,5070,108.59950859950862,68.1917211328976,80.0,23.058252427184467
2009,India,Diversified Financials,3500,9870,1950,5050,473.7704918032787,135.56085918854416,333.3333333333333,-84.81659651232711
2009,India,"Food, Drink & Tobacco",3650,4430,790,13480,22.483221476510074,24.08963585434174,23.4375,-29.089952656496575
2009,India,IT Software & Services,14840,14190,3230,28920,18.720000000000002,29.470802919708028,12.543554006968648,-56.57657657657658
2009,India,Materials,61480,68780,7100,27370,200.4887585532747,130.11040481766477,71.91283292978208,-69.42241090380963
2009,India,Oil & Gas Operations,162870,135200,12570,79630,24.42322383498854,27.41494675336915,30.80124869927159,-52.162681725339425
2009,India,Telecommunications Services,10990,31590,2940,29900,48.714479025710425,60.43676993397664,84.90566037735849,-56.5343799970926
2009,India,Utilities,15470,41640,2910,42680,7.804878048780495,13.09071156979902,10.22727272727273,-55.945499587118086
2009,Indonesia,Banking,9590,97710,1550,12480,-2.639593908629445,15.224056603773594,9.154929577464799,-57.86630654962863
2009,Indonesia,Materials,2200,2790,770,1250,17.647058823529417,12.5,250.0,-92.41504854368931
2009,Indonesia,Telecommunications Services,6300,8740,1360,10600,10.720562390158172,4.796163069544357,11.475409836065564,-50.81206496519721
2009,Ireland,Banking,35560,565770,3750,680,-9.860583016476554,-12.86193937900444,-42.57274119448699,-98.42592592592592
2009,Ireland,Business Services & Supplies,4070,7450,430,6090,13.370473537604454,29.116117850953206,-30.645161290322577,-29.676674364896073
2009,Ireland,Construction,29070,28930,1760,9950,-5.154975530179451,1.8661971830985946,-15.789473684210531,-50.71817731550272
2009,Ireland,"Food, Drink & Tobacco",6670,5360,250,3730,-4.57796852646638,-7.4265975820379975,-30.555555555555557,-32.18181818181818
2009,Ireland,Insurance,-6620,100380,70,220,-254.3123543123543,-14.860050890585242,-88.52459016393442,-95.13274336283186
2009,Ireland,Materials,9840,10990,-60,380,-7.344632768361581,-10.431947840260802,-128.57142857142856,-87.89808917197452
2009,Ireland,Transportation,4290,10030,620,5570,43.47826086956521,31.800262812089365,6.896551724137923,-21.988795518207283
2009,Israel,Banking,12480,249340,2240,6760,16.635514018691588,15.692279138827026,7.692307692307687,-60.56009334889148
2009,Israel,Diversified Financials,19980,64300,1860,3580,302.8225806451613,215.66028473244967,1140.0,211.30434782608694
2009,Israel,Drugs & Biotechnology,10360,32760,590,40670,10.095642933049941,39.940196497223404,-69.74358974358974,3.4333672431332563
2009,Israel,Oil & Gas Operations,8960,21100,270,790,-28.08988764044944,41.61073825503357,-67.46987951807229,-79.21052631578948
2009,Italy,Aerospace & Defense,20930,33820,790,7420,27.234042553191486,11.875620244789943,-39.23076923076923,-43.61702127659575
2009,Italy,Banking,188700,3196840,25630,80770,53.689525981430194,54.13737572443853,63.2484076433121,-65.29007305543618
2009,Italy,Business Services & Supplies,1180,37300,-770,260,-16.901408450704224,17.77707609725292,-420.83333333333337,-84.14634146341463
2009,Italy,Conglomerates,6150,9140,120,700,12.637362637362637,22.356091030789816,-7.692307692307687,-69.95708154506437
2009,Italy,Construction,14440,25850,990,2900,16.17055510860821,12.538093164997832,22.222222222222232,-64.59096459096459
2009,Italy,Consumer Durables,99450,105920,3210,12790,7.316283586921335,-2.305847629588642,89.94082840236686,-71.72855879752431
2009,Italy,Diversified Financials,9290,114280,2250,8080,-20.666097352690006,24.32550043516102,42.40506329113924,-60.27531956735497
2009,Italy,"Food, Drink & Tobacco",5720,6100,980,3140,12.82051282051282,16.858237547892728,292.0,-50.39494470774092
2009,Italy,Insurance,161980,737250,5930,29030,13.27272727272728,13.984230055658632,27.52688172043012,-64.24436506958985
2009,Italy,Media,5890,8920,740,5080,20.204081632653057,12.62626262626263,10.447761194029859,-50.727449078564504
2009,Italy,Oil & Gas Operations,185080,151810,13250,85200,32.95021909345592,9.649693029974715,-8.113730929264907,-36.991569294483064
2009,Italy,Telecommunications Services,41970,117810,3080,23820,-1.962158374211631,-3.323485967503692,-8.059701492537318,-51.007815713698065
2009,Italy,Transportation,4720,22520,560,7500,14.009661835748787,18.339464004203897,-36.36363636363637,-59.239130434782616
2009,Italy,Utilities,114130,235700,9120,49220,60.791772330233876,102.42184816214359,58.60869565217391,-52.35237173281704
2009,Japan,Banking,240480,7827160,25270,218750,27.224632314040843,18.318511699340778,-15.766666666666662,-40.84800302858225
2009,Japan,Business Services & Supplies,57690,114430,2370,31190,83.43402225755167,73.82652286191707,13.942307692307686,-23.8525390625
2009,Japan,Capital Goods,232450,244660,11030,86760,29.664751492162655,24.06064601186553,37.189054726368155,-44.28103525785113
2009,Japan,Chemicals,170670,170600,7740,56350,42.49812139934874,39.18577139593702,35.78947368421053,-32.38540916726662
2009,Japan,Conglomerates,9610,7620,240,2320,21.954314720812174,2.281879194630876,9.090909090909083,-37.80160857908847
2009,Japan,Construction,179390,185410,4870,43870,17.156478578892376,10.831490226552699,8.948545861297541,-40.644026518739004
2009,Japan,Consumer Durables,878240,889230,40770,279830,31.60702511538691,20.19220371972319,26.457816377171216,-37.329511097175875
2009,Japan,Diversified Financials,94360,903020,5670,55070,6.465079544172392,9.377422480620146,-179.18994413407822,-63.45962444429699
2009,Japan,Drugs & Biotechnology,45820,83590,7000,88120,40.59527462411783,42.888888888888886,33.33333333333333,-13.98731088335774
2009,Japan,Food Markets,69790,49930,1460,26050,25.79307858687816,24.60693785874719,20.661157024793386,1.7180788754392884
2009,Japan,"Food, Drink & Tobacco",91730,119970,4280,53470,65.3984853948792,58.900662251655625,35.87301587301588,-37.782173609495
2009,Japan,Health Care Equipment & Services,59290,31910,1080,13390,26.959314775160603,24.115130299494368,47.94520547945205,-36.83962264150943
2009,Japan,IT Software & Services,31250,48040,1370,16840,44.34180138568129,35.93661573288058,448.00000000000006,-21.819870009285047
